ID,Package Label,Distru Product,Status,Metrc Status,Assembling Quantity,Available Quantity,Quantity,Unit Type,Unit Cost (Actual),Unit Cost (Default),Total Cost (Actual),Total Cost (Default),License Number,Location,Metrc Location,Lab Testing State,Lab Testing Updated Date,Is Test Sample,Is Trade Sample,THC %,THC mg/g,THC mg/mL,Total THC %,Total THC mg/g,Total THC mg/mL,CBD %,CBD mg/g,CBD mg/mL,Total CBD %,Total CBD mg/g,Total CBD mg/mL,Metrc Production Batch Number,Distru Batch Number,Description,Category,Subcategory,Created in Distru At (UTC),Packaged Date,Lot Number,Package Date,Production Strain,I/H/S/LO,Total THC mg - .5g Concentrate,Total THC mg - 1g Concentrate,Total THC mg/unit,Total THC mg/2 pack,Total THC mg/4 Pack,Total THC mg/10 Pack,Total THC mg/Package,Total THC mg/g,Protab/Hashtab,Production Flavor,Trim Strain,3rd Party Batch Number,Total THC mg/100 Pack,Total THC mg/50 Pack,STRAIN,Expiration Date,Harvest Batch,Bins,Metrc Item,Harvest Date
22518833,1A404030000232A000068098,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22518834,1A404030000232A000068099,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22374986,1A404030000232A000067930,SRENE - 1g Cart - Strange Haze #8,active,active,0,50,50,ea,1.06,2.24,52.78,112.16,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-01-21,No,No,90.3756,903.756,,90.3756,903.756,,0,0,,0,0,,,P-7.254,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-05 20:31:48.349966Z,2026-02-05,,,Strange Haze #8,Sativa,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Strange Haze #8,2025-05-12
22518861,1A404030000232A000068126,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22518817,1A404030000232A000068082,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22558572,1A404030000232A000054101,Purple Haze - Distillate,active,active,0,989,989,g,,,,,08542800532746610043,Production,Production,TestPassed,2026-02-18,No,No,92.131,921.31,,92.131,921.31,,0,0,,0,0,,P-7.261,,,Non-Solvent Based Concentrate,Formulated Distillate,2026-02-12 19:48:54.886992Z,2026-02-12,,,,,,,,,,,,,,,,,,,,,,,Purple Haze - Distillate,2025-02-03
17781839,1A404030000232A000049781,LEVEL Protab - Hybrid - 10pk - 25mg - TESTER,active,active,0,1,1,ea,1.33,0.08,1.33,0.08,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-02-13,No,No,14.113,141.13,,14.113,141.13,,0.027,0.27,,0.027,0.27,,,NV25PT250105d9H-1,,Capsule/Tablet,LEVEL - 10pk,2025-07-28 20:46:52.854059Z,2025-07-28,,,,Hybrid,,,26.81,,,268.1,,,Protab,,,,,,,,,INV-F.3,LEVEL Protab - Hybrid - 10pk - 25mg - TESTER,
19797262,1A404030000232A000061021,LEVEL Protab - Indica - 10pk - 25mg,active,active,0,20,20,ea,1.08,0.00,21.61,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-07-21,No,No,16.286,162.86,,16.286,162.86,,0,0,,0,0,,,NV25PT250716d9I,,Capsule/Tablet,LEVEL - 10pk,2025-10-24 14:36:40.993821Z,2025-10-24,,,,Indica,,,,,,260.6,,,Protab,,,,,,,,,,LEVEL Protab - Indica - 10pk - 25mg,2022-09-14
21822071,1A404030000232A000063483,LEVEL Protab - Hybrid - 2pk - 50mg,active,active,0,20,20,ea,0.17,0.00,3.37,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-07-21,No,No,20.763,207.63,,20.763,207.63,,0,0,,0,0,,,NV50PT250716d9H,,Capsule/Tablet,LEVEL - 2pk,2026-01-15 17:51:23.059862Z,2026-01-15,,,,Hybrid,,,,103.82mg,,,,,Protab,,,,,,,,,,LEVEL Protab - Hybrid - 2pk - 50mg,2022-09-26
21822059,1A404030000232A000063471,LEVEL Protab - Hybrid - 2pk - 50mg,active,active,0,20,20,ea,0.17,0.00,3.37,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-07-21,No,No,20.763,207.63,,20.763,207.63,,0,0,,0,0,,,NV50PT250716d9H,,Capsule/Tablet,LEVEL - 2pk,2026-01-15 17:51:23.059862Z,2026-01-15,,,,Hybrid,,,,103.82mg,,,,,Protab,,,,,,,,,,LEVEL Protab - Hybrid - 2pk - 50mg,2022-09-26
21822060,1A404030000232A000063472,LEVEL Protab - Hybrid - 2pk - 50mg,active,active,0,20,20,ea,0.17,0.00,3.37,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-07-21,No,No,20.763,207.63,,20.763,207.63,,0,0,,0,0,,,NV50PT250716d9H,,Capsule/Tablet,LEVEL - 2pk,2026-01-15 17:51:23.059862Z,2026-01-15,,,,Hybrid,,,,103.82mg,,,,,Protab,,,,,,,,,,LEVEL Protab - Hybrid - 2pk - 50mg,2022-09-26
20591891,1A404030000232A000059894,LEVEL Protab - Sativa - 10pk - 25mg,active,active,0,20,20,ea,1.09,0.00,21.72,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-07-21,No,No,14.332,143.32,,14.332,143.32,,0,0,,0,0,,,NV25PT250716d9S1,,Capsule/Tablet,LEVEL - 10pk,2025-11-26 21:58:29.554219Z,2025-11-26,,,,Sativa,,,,,,229.3,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 10pk - 25mg,2022-09-26
22687487,1A4040300002329000047926,SRENE - 3.5 grams - Jar - Limesicle,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.732,7.32,,27.3235,273.235,,0,0,,0.0754,0.754,,,260108-H234.5_Limesicle Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 15:58:39.671835Z,2026-02-18,,02/17/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Limesicle,2026-01-08
22518841,1A404030000232A000068106,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22374990,1A404030000232A000067934,SRENE - 1g Cart - Strange Haze #8,active,active,0,50,50,ea,1.06,2.24,52.78,112.16,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-01-21,No,No,90.3756,903.756,,90.3756,903.756,,0,0,,0,0,,,P-7.254,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-05 20:31:48.349966Z,2026-02-05,,,Strange Haze #8,Sativa,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Strange Haze #8,2025-05-12
22699390,1A4040300002329000048005,SRENE - 1g - Pre-roll - DayStripper,active,active,0,50,50,ea,0.16,0.16,8.00,8.00,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-01-06,No,No,0.943,9.43,,31.6494,316.494,,0,0,,0.0491,0.491,,,251126-H230.1_DayStripper Lot 5,,Pre-rolled cigs/joints,1g Pre-Roll,2026-02-18 19:15:38.568605Z,2026-02-18,,02/03/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 1g - Pre-roll - DayStripper,2025-11-26
22374988,1A404030000232A000067932,SRENE - 1g Cart - Strange Haze #8,active,active,0,50,50,ea,1.06,2.24,52.78,112.16,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-01-21,No,No,90.3756,903.756,,90.3756,903.756,,0,0,,0,0,,,P-7.254,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-05 20:31:48.349966Z,2026-02-05,,,Strange Haze #8,Sativa,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Strange Haze #8,2025-05-12
21406187,1A404030000232A000062914,LEVEL Protab - Indica - 10pk - 10mg,active,active,0,15,15,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,5.398,53.98,,5.398,53.98,,0,0,,0,0,,,NV10PT251025d9I,,Capsule/Tablet,LEVEL - 10pk,2025-12-30 17:36:54.019369Z,2025-12-30,,,,Indica,,,10.80,,,108.0,,,Protab,,,,,,,,,,LEVEL - Protab - Indica - 10pk - 10mg,2022-09-26
22518870,1A404030000232A000068135,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
17951377,1A404030000232A000054411,1:1:1 Tincture,active,active,0,368.1,368.1,g,1.28,0.28,472.05,102.21,08542800532746610043,Production,Production,NotSubmitted,2025-08-15,No,No,,,,,,,,,,,,,P-Tin155,,,Non-Solvent Based Concentrate,Tincture - Edibles,2025-08-05 15:59:36.103202Z,2025-08-05,,,,,,,,,,,,,,,,,,,,,,,1:1:1 Tincture,2023-01-19
22374994,1A404030000232A000067938,SRENE - 1g Cart - Strange Haze #8,active,active,0,50,50,ea,1.06,2.24,52.78,112.16,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-01-21,No,No,90.3756,903.756,,90.3756,903.756,,0,0,,0,0,,,P-7.254,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-05 20:31:48.349966Z,2026-02-05,,,Strange Haze #8,Sativa,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Strange Haze #8,2025-05-12
22374998,1A404030000232A000067942,SRENE - 1g Cart - Strange Haze #8,active,active,0,50,50,ea,1.06,2.24,52.78,112.16,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-01-21,No,No,90.3756,903.756,,90.3756,903.756,,0,0,,0,0,,,P-7.254,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-05 20:31:48.349966Z,2026-02-05,,,Strange Haze #8,Sativa,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Strange Haze #8,2025-05-12
19837209,1A404030000232A000054265,LEVEL Hashtab - Indica - 1 Tablet - 25mg,active,active,0,18473,18473,ea,0.34,0.34,6221.98,6221.98,08542800532746610043,Packaging Production Freezer,Packaging Production Freezer,TestPassed,2025-11-10,No,No,17.557,175.57,,17.557,175.57,,0,0,,0,0,,NV25HT251025d9I,NV25HT251025d9I,,Capsule/Tablet,Bulk Tablets,2025-10-27 17:52:13.344760Z,2025-10-27,,,,,,,,,,,,,,,,,,,,,,,LEVEL Hashtab - Indica - 1 Tablet - 25mg,2025-07-02
22518877,1A404030000232A000068142,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,active,active,0,25,25,ea,1.59,1.02,39.67,25.44,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-11-17,No,No,0.293,2.93,,0.293,2.93,,0.301,3.01,,0.301,3.01,,,P-HEB2,,Infused Edible,10pk Gummy,2026-02-11 18:29:52.113389Z,2026-02-11,,,,,,,9.96,,,99.6,,,,Hibiscus Elderberry 1:1,,,,,,2026-05-13,,,10mg SRENE Gummy - Hibiscus Elderberry - 10pk,2024-09-11
22374996,1A404030000232A000067940,SRENE - 1g Cart - Strange Haze #8,active,active,0,50,50,ea,1.06,2.24,52.78,112.16,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-01-21,No,No,90.3756,903.756,,90.3756,903.756,,0,0,,0,0,,,P-7.254,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-05 20:31:48.349966Z,2026-02-05,,,Strange Haze #8,Sativa,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Strange Haze #8,2025-05-12
22687495,1A4040300002329000047934,SRENE - 3.5 grams - Jar - Limesicle,active,active,0,87.5,87.5,g,0.09,0.11,8.01,9.81,17334914845519714402,Inventory - Cultivation,Inventory - Cultivation,TestPassed,2026-02-12,No,No,0.732,7.32,,27.3235,273.235,,0,0,,0.0754,0.754,,,260108-H234.5_Limesicle Lot 1,,Marijuana Flowers/Buds-Packaged,3.5g Jar,2026-02-18 15:58:39.671835Z,2026-02-18,,02/17/2026,,,,,,,,,,,,,,,,,,,,,SRENE - 3.5 grams - Jar - Limesicle,2026-01-08
21796425,1A404030000232A000063418,SRENE - 1g Cart - Limesicle,active,active,0,50,50,ea,0.83,2.24,41.28,112.16,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-12-19,No,No,81.87,818.7,,82.27,822.7,,0,0,,0,0,,,P-7.242,,Non-Solvent Based Concentrate (Each),1g Cart,2026-01-14 19:44:50.588380Z,2026-01-14,,,Limesicle,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Limesicle,2025-06-26
22856466,1A404030000232A000068372,SRENE - 1g Cart - Melonade,active,active,0,50,50,ea,4.00,2.51,200.22,125.56,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-16,No,No,82.704,827.04,,84.054,840.54,,0,0,,0,0,,,P-7.258B,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-24 19:44:19.678309Z,2026-02-24,,,Melonade,,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Melonade,2024-05-23
22691828,1A404030000232A000068287,SRENE - 1g Cart - DayStripper,active,active,0,50,50,ea,4.02,2.51,201.23,125.65,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-12,No,No,88.8149,888.149,,88.8149,888.149,,0,0,,0,0,,,P-7.257,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-18 17:06:57.550432Z,2026-02-18,,,DayStripper,,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - DayStripper,2024-05-23
22708733,1A404030000232A000068307,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
21796422,1A404030000232A000063415,SRENE - 1g Cart - Limesicle,active,active,0,50,50,ea,0.83,2.24,41.28,112.16,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-12-19,No,No,81.87,818.7,,82.27,822.7,,0,0,,0,0,,,P-7.242,,Non-Solvent Based Concentrate (Each),1g Cart,2026-01-14 19:44:50.588380Z,2026-01-14,,,Limesicle,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Limesicle,2025-06-26
22370263,1A404030000232A000067845,LEVEL Protab - Indica - 10pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,14.047,140.47,,14.047,140.47,,0,0,,0,0,,,NV25PT251025d9I-1,,Capsule/Tablet,LEVEL - 10pk,2026-02-05 19:16:58.335717Z,2026-02-05,,,,Indica,,,,,,280.9,,,Protab,,,,,,,,,,LEVEL Protab - Indica - 10pk - 25mg,2022-09-14
22691827,1A404030000232A000068286,SRENE - 1g Cart - DayStripper,active,active,0,50,50,ea,4.02,2.51,201.23,125.65,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-12,No,No,88.8149,888.149,,88.8149,888.149,,0,0,,0,0,,,P-7.257,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-18 17:06:57.550432Z,2026-02-18,,,DayStripper,,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - DayStripper,2024-05-23
22856462,1A404030000232A000068368,SRENE - 1g Cart - Melonade,active,active,0,50,50,ea,4.00,2.51,200.22,125.56,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2026-02-16,No,No,82.704,827.04,,84.054,840.54,,0,0,,0,0,,,P-7.258B,,Non-Solvent Based Concentrate (Each),1g Cart,2026-02-24 19:44:19.678309Z,2026-02-24,,,Melonade,,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Melonade,2024-05-23
22708732,1A404030000232A000068306,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
22708734,1A404030000232A000068308,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
22708735,1A404030000232A000068309,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
22708736,1A404030000232A000068310,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
22708737,1A404030000232A000068311,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
22708738,1A404030000232A000068312,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
22708739,1A404030000232A000068313,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
22708740,1A404030000232A000068314,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
22708741,1A404030000232A000068315,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
22708742,1A404030000232A000068316,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
22708743,1A404030000232A000068317,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
22708744,1A404030000232A000068318,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
22708745,1A404030000232A000068319,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
22708746,1A404030000232A000068320,LEVEL Protab - Sativa - 4pk - 25mg,active,active,0,20,20,ea,0.00,0.00,0.00,0.00,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-10-31,No,No,13.935,139.35,,13.935,139.35,,0,0,,0,0,,,NV25PT251025d9S-2,,Capsule/Tablet,LEVEL - 4pk,2026-02-18 21:38:12.616815Z,2026-02-18,,,,Sativa,,,,,111.48,,,,Protab,,,,,,,,,,LEVEL Protab - Sativa - 4pk - 25mg,2022-09-14
20182764,1A404030000232A000061334,LEVEL Protab - Hybrid - 10pk - 25mg,active,active,0,12,12,ea,1.31,0.00,15.68,0.02,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-07-21,No,No,14.903,149.03,,14.903,149.03,,0,0,,0,0,,,NV25PT250716d9H,,Capsule/Tablet,LEVEL - 10pk,2025-11-11 16:15:21.906985Z,2025-11-11,,,,Hybrid,,,,,,238.4,,,Protab,,,,,,,,,,LEVEL Protab - Hybrid - 10pk - 25mg,2022-09-26
17777784,1A404030000232A000049788,LEVEL Protab - Lights Out - 10pk - 20mg - TESTER,active,active,0,1,1,ea,0.88,0.10,0.88,0.10,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-07-21,No,No,10.256,102.56,,10.256,102.56,,0,0,,0,0,,,NVPT250716LO,,Capsule/Tablet,LEVEL - 10pk,2025-07-28 19:43:04.431228Z,2025-07-28,,,,Lights Out,,,,,,205.1,,,Protab,,,,,,,,,,LEVEL Protab - Lights Out - 10pk - 20mg - TESTER,2022-09-14
21796431,1A404030000232A000063424,SRENE - 1g Cart - Limesicle,active,active,0,50,50,ea,0.83,2.24,41.28,112.16,08542800532746610043,Inventory - Production,Inventory - Production,TestPassed,2025-12-19,No,No,81.87,818.7,,82.27,822.7,,0,0,,0,0,,,P-7.242,,Non-Solvent Based Concentrate (Each),1g Cart,2026-01-14 19:44:50.588380Z,2026-01-14,,,Limesicle,Hybrid,,,,,,,,,,,,,,,,,,,SRENE - 1g Cart - Limesicle,2025-06-26
